2	-1.02526
2.005	-0.768084
2.01	-0.559648
2.015	-0.655787
2.02	-0.83493
2.025	-1.28657
2.03	-0.709062
2.035	-1.189468
2.04	-0.094027
2.045	0.368631
2.05	-1.263706
2.055	0.201778
2.06	0.17443
2.065	-0.708243
2.07	0.040289
2.075	-0.331621
2.08	0.358318
2.085	-0.2828
2.09	-0.617811
2.095	-0.654092
2.1	-0.555052
2.105	0.518862
2.11	-0.216356
2.115	-1.053877
2.12	-1.617997
2.125	-0.146905
2.13	-0.265286
2.135	0.088152
2.14	-0.130269
2.145	-0.162911
2.15	-0.022145
2.155	-0.523699
2.16	-0.481046
2.165	0.268764
2.17	0.804543
2.175	0.0625
2.18	-1.041065
2.185	-0.238839
2.19	1.04764
2.195	0.967615
2.2	-0.188645
2.205	-0.257313
2.21	0.090876
2.215	-0.929163
2.22	0.375636
2.225	-0.114731
2.23	0.219323
2.235	-0.000833
2.24	0.845869
2.245	0.033305
2.25	0.375955
2.255	0.458403
2.26	0.070448
2.265	-0.274414
2.27	0.405807
2.275	-0.090601
2.28	0.914307
2.285	-0.181784
2.29	0.721823
2.295	0.443327
2.3	0.836016
2.305	0.249765
2.31	0.034966
2.315	0.512501
2.32	-0.19534
2.325	0.838187
2.33	0.027906
2.335	0.098335
2.34	0.742856
2.345	1.12973
2.35	0.524033
2.355	0.305209
2.36	0.551904
2.365	0.130834
2.37	1.577276
2.375	0.414793
2.38	0.18883
2.385	0.316868
2.39	0.493305
2.395	0.464775
2.4	0.679432
2.405	-0.074179
2.41	0.506817
2.415	0.047456
2.42	0.130441
2.425	0.652766
2.43	-0.348237
2.435	0.320038
2.44	0.624176
2.445	0.534524
2.45	-0.363005
2.455	0.487905
2.46	0.307595
2.465	0.855413
2.47	1.039648
2.475	1.171225
2.48	1.444652
2.485	0.112048
2.49	0.856767
2.495	0.182272
2.5	-0.076737
2.505	0.114392
2.51	0.386803
2.515	0.892645
2.52	0.298813
2.525	0.521907
2.53	0.490276
2.535	0.388368
2.54	1.031027
2.545	0.086554
2.55	0.545003
2.555	0.938437
2.56	-0.070831
2.565	-0.636555
2.57	0.319681
2.575	0.936989
2.58	-0.075964
2.585	0.617986
2.59	-0.679561
2.595	0.32256
2.6	-0.529446
2.605	-0.046944
2.61	-0.188072
2.615	0.773113
2.62	0.599231
2.625	0.036792
2.63	0.684584
2.635	0.325414
2.64	-0.409
2.645	0.39012
2.65	0.861518
2.655	0.553489
2.66	0.420752
2.665	0.296585
2.67	-0.488835
2.675	0.509069
2.68	0.428968
2.685	0.016003
2.69	0.382599
2.695	-1.166674
2.7	-0.13305
2.705	-0.636349
2.71	0.002577
2.715	-0.385348
2.72	-0.444646
2.725	0.376709
2.73	-0.540832
2.735	-0.82216
2.74	-0.516138
2.745	-0.369896
2.75	-0.537641
2.755	0.294195
2.76	-0.423884
2.765	-0.073823
2.77	-1.107017
2.775	-0.821775
2.78	-0.137749
2.785	-0.015641
2.79	0.452299
2.795	0.039451
