2	0.381094
2.005	0.956697
2.01	0.602274
2.015	0.616295
2.02	1.0681
2.025	0.922643
2.03	1.265999
2.035	0.645815
2.04	1.056823
2.045	1.53151
2.05	1.053073
2.055	1.020841
2.06	1.438792
2.065	0.626046
2.07	1.273434
2.075	1.281712
2.08	1.407974
2.085	1.472238
2.09	0.794814
2.095	1.044408
2.1	1.842405
2.105	1.34848
2.11	0.793467
2.115	1.784557
2.12	0.502832
2.125	1.454951
2.13	2.206071
2.135	1.056752
2.14	0.057014
2.145	1.32979
2.15	1.528152
2.155	2.1696
2.16	1.299268
2.165	1.354106
2.17	0.491079
2.175	1.282839
2.18	0.909913
2.185	1.938375
2.19	1.241201
2.195	0.833192
2.2	0.143187
2.205	1.680679
2.21	0.750069
2.215	0.29682
2.22	2.492147
2.225	0.324451
2.23	1.527749
2.235	1.474087
2.24	0.980281
2.245	1.134215
2.25	1.065672
2.255	1.227712
2.26	1.395609
2.265	0.962867
2.27	1.334275
2.275	1.094257
2.28	0.692807
2.285	0.962109
2.29	0.687099
2.295	1.275465
2.3	0.242538
2.305	1.501532
2.31	1.464448
2.315	1.502579
2.32	1.199456
2.325	1.63917
2.33	0.764883
2.335	0.88343
2.34	2.086907
2.345	0.771043
2.35	0.883137
2.355	0.603255
2.36	1.343221
2.365	0.326764
2.37	0.627794
2.375	0.545872
2.38	1.306691
2.385	0.770415
2.39	0.500913
2.395	1.993876
2.4	1.150457
2.405	0.81571
2.41	1.463311
2.415	0.29156
2.42	0.676425
2.425	1.029733
2.43	0.854275
2.435	1.3963
2.44	-0.103117
2.445	0.953328
2.45	0.039301
2.455	0.095894
2.46	-0.068351
2.465	1.239398
2.47	0.08782
2.475	0.634944
2.48	0.257233
2.485	0.79131
2.49	0.841956
2.495	0.404634
2.5	1.191452
2.505	0.428818
2.51	0.314537
2.515	0.106032
2.52	-0.40885
2.525	1.09065
2.53	1.034825
2.535	-0.150504
2.54	-0.127885
2.545	1.003956
2.55	0.525828
2.555	1.402694
2.56	-0.131943
2.565	0.409953
2.57	0.365401
2.575	-0.193357
2.58	0.579502
2.585	0.506003
2.59	0.73232
2.595	0.426344
2.6	1.02249
2.605	-0.188233
2.61	0.91355
2.615	-0.094039
2.62	-0.272159
2.625	-0.197496
2.63	-0.886769
2.635	0.22567
2.64	1.013003
2.645	0.006424
2.65	0.357984
2.655	0.558239
2.66	-0.099235
2.665	-0.476594
2.67	-0.048555
2.675	-0.122514
2.68	0.715527
2.685	0.401302
2.69	0.705039
2.695	-0.383132
2.7	-0.445765
2.705	-0.087147
2.71	0.537934
2.715	0.180326
2.72	0.071347
2.725	-0.657713
2.73	-0.519314
2.735	0.308484
2.74	0.754343
2.745	0.047435
2.75	0.1072
2.755	0.215503
2.76	0.206117
2.765	0.726255
2.77	1.100174
2.775	-0.380699
2.78	0.339361
2.785	-0.388051
2.79	-0.541301
2.795	0.958615
2.8	0.351305
2.805	0.004851
2.81	0.459046
2.815	0.229133
2.82	0.394784
2.825	0.253549
2.83	0.655133
2.835	0.30475
2.84	0.543332
2.845	0.60038
2.85	0.538016
2.855	0.548697
2.86	0.598551
2.865	2.476754
2.87	0.89608
2.875	0.25284
2.88	0.505395
2.885	0.425186
2.89	1.253118
2.895	1.400708
2.9	1.302063
2.905	1.216955
2.91	1.069893
2.915	0.662101
2.92	1.349223
2.925	1.089815
2.93	0.75074
2.935	1.508554
2.94	1.62688
2.945	0.504739
2.95	-0.189106
2.955	0.795091
2.96	2.046201
2.965	1.113737
2.97	1.227555
2.975	0.793716
2.98	0.844778
2.985	0.769885
2.99	0.464537
2.995	0.847854
3	0.703309
3.005	0.415696
3.01	0.677555
3.015	0.443531
3.02	0.798364
3.025	0.466545
3.03	1.026228
3.035	-0.590877
3.04	-0.599619
3.045	1.237992
3.05	0.003215
3.055	-0.579678
3.06	0.960108
3.065	-0.437687
3.07	-0.90351
3.075	-1.191617
3.08	-0.610026
3.085	-0.317558
3.09	-0.350375
3.095	0.027439
3.1	-0.280408
3.105	-0.487611
3.11	-0.650428
3.115	-0.29965
3.12	-1.33834
3.125	-1.621972
3.13	-1.056054
3.135	-1.734386
3.14	-1.664186
3.145	-1.521919
3.15	-0.616573
3.155	-0.743739
3.16	-0.141602
3.165	-0.410265
3.17	-0.083245
3.175	-1.084013
3.18	0.336878
3.185	0.356931
3.19	-0.669407
3.195	-0.10799
3.2	0.373306
3.205	0.425166
3.21	-1.047591
3.215	1.12797
3.22	-0.663543
3.225	1.180139
3.23	0.904804
3.235	0.854168
3.24	1.761196
3.245	1.93186
3.25	1.882549
3.255	1.004342
3.26	0.209929
3.265	1.862627
3.27	1.589785
3.275	0.420951
3.28	-0.439308
3.285	0.899787
3.29	1.806446
3.295	0.949519
3.3	1.506166
3.305	1.12152
3.31	1.387652
3.315	0.76006
3.32	0.966115
3.325	0.837527
3.33	1.51756
3.335	0.216322
3.34	1.011751
3.345	0.679084
3.35	1.044744
3.355	-0.220101
3.36	0.448704
3.365	1.12731
3.37	0.070647
3.375	-0.256843
3.38	0.227657
3.385	-0.124579
3.39	0.682205
3.395	0.162366
3.4	-0.396702
3.405	-0.262881
3.41	-0.512254
3.415	-0.856718
3.42	-0.875138
3.425	-1.347599
3.43	-1.008207
3.435	-1.597945
3.44	-0.675401
3.445	-0.452583
3.45	-1.941761
3.455	-1.061337
3.46	-1.923657
3.465	-2.217745
3.47	-1.379095
3.475	-2.667051
3.48	-1.120428
3.485	-3.230765
3.49	-1.822251
3.495	-1.93972
3.5	-1.68082
3.505	-1.135662
3.51	-2.669939
3.515	-2.837227
3.52	-2.715676
3.525	-2.854825
3.53	-2.931435
3.535	-2.482019
3.54	-3.141795
3.545	-2.747811
3.55	-3.022117
3.555	-3.024341
3.56	-3.193142
3.565	-2.25642
3.57	-2.844476
3.575	-4.055901
3.58	-3.308092
3.585	-3.297989
3.59	-4.486844
3.595	-4.830006
3.6	-4.901169
3.605	-3.867493
3.61	-4.59264
3.615	-3.747348
3.62	-4.822473
3.625	-4.374022
3.63	-3.513184
3.635	-3.851204
3.64	-4.645824
3.645	-4.169949
3.65	-4.221492
3.655	-3.385318
3.66	-3.707688
3.665	-3.903686
3.67	-4.387361
3.675	-4.523433
3.68	-3.693004
3.685	-4.966209
3.69	-4.683885
3.695	-5.287924
3.7	-4.69257
3.705	-4.382709
3.71	-5.152243
3.715	-4.923068
3.72	-4.115766
3.725	-5.070038
3.73	-4.3132
3.735	-5.894766
3.74	-5.355984
3.745	-5.107595
3.75	-5.121
3.755	-5.605262
3.76	-4.987729
3.765	-4.648702
3.77	-5.352181
3.775	-5.460989
3.78	-5.184274
3.785	-4.704307
3.79	-4.738384
3.795	-5.395879
3.8	-5.509348
3.805	-5.333053
3.81	-6.15486
3.815	-5.217342
3.82	-5.230221
3.825	-5.971479
3.83	-6.086047
3.835	-6.109433
3.84	-5.435331
3.845	-6.121138
3.85	-5.221877
3.855	-5.343684
3.86	-5.548772
3.865	-5.909279
3.87	-5.516698
3.875	-5.313203
3.88	-5.784568
3.885	-6.26896
3.89	-5.361727
3.895	-5.639135
3.9	-5.604448
3.905	-5.98058
3.91	-5.628551
3.915	-6.054272
3.92	-6.409792
3.925	-5.174184
3.93	-6.357191
3.935	-6.486914
3.94	-5.7954
3.945	-5.042138
3.95	-6.352802
3.955	-4.992224
3.96	-5.7916
3.965	-5.808833
3.97	-5.910822
3.975	-5.747874
3.98	-5.822005
3.985	-5.449875
3.99	-5.329785
3.995	-6.097199
4	-5.549012
4.005	-5.612384
4.01	-5.885024
4.015	-6.16212
4.02	-4.923298
4.025	-5.819827
4.03	-5.427221
4.035	-5.274815
4.04	-4.977145
4.045	-5.212306
4.05	-5.266813
4.055	-5.470574
4.06	-4.907381
4.065	-5.107318
4.07	-5.152183
4.075	-5.405403
4.08	-5.154312
4.085	-4.844744
4.09	-4.296306
4.095	-4.957844
4.1	-5.177066
4.105	-4.139356
4.11	-4.585737
4.115	-5.024312
4.12	-4.340519
4.125	-5.085765
4.13	-4.767464
4.135	-4.67023
4.14	-4.541299
4.145	-5.052896
4.15	-4.213477
4.155	-4.526406
4.16	-3.550021
4.165	-4.772388
4.17	-4.157474
4.175	-4.045703
4.18	-4.452729
4.185	-4.504087
4.19	-4.224932
4.195	-4.478226
4.2	-3.835478
4.205	-3.122672
4.21	-3.790998
4.215	-3.648022
4.22	-3.015981
4.225	-3.104714
4.23	-3.669209
4.235	-4.40691
4.24	-3.352961
4.245	-2.818689
4.25	-2.920431
4.255	-3.5098
4.26	-2.221564
4.265	-1.936039
4.27	-2.393686
4.275	-2.384635
4.28	-3.055475
4.285	-3.173455
4.29	-2.091618
4.295	-2.346262
4.3	-1.478349
4.305	-2.148851
4.31	-1.739367
4.315	-1.929283
4.32	-2.000715
4.325	-2.143015
4.33	-1.874439
4.335	-1.280602
4.34	-1.31219
4.345	-1.430119
4.35	-1.442586
4.355	-1.351607
4.36	-1.869724
4.365	-1.156929
4.37	-1.28788
4.375	-0.205221
4.38	-0.890473
4.385	-0.445468
4.39	-0.239651
4.395	-0.219017
4.4	-0.481517
4.405	-0.066796
4.41	-0.288157
4.415	0.360069
4.42	0.364058
4.425	0.179588
4.43	-0.20035
4.435	-0.333799
4.44	0.837541
4.445	0.050072
4.45	-0.158039
4.455	0.210759
4.46	0.148224
4.465	0.901486
4.47	1.20763
4.475	1.182267
4.48	0.633329
4.485	0.65289
4.49	1.38557
4.495	1.401103
4.5	1.47799
4.505	2.136468
4.51	2.123341
4.515	2.421227
4.52	2.768541
4.525	2.306731
4.53	1.834259
4.535	1.978413
4.54	2.569045
4.545	2.269842
4.55	2.400177
4.555	2.789435
4.56	2.731846
4.565	3.737857
4.57	2.438469
4.575	2.743991
4.58	3.551473
4.585	2.905683
4.59	3.620619
4.595	3.865488
4.6	3.181113
4.605	3.020712
4.61	3.552416
4.615	3.7145
4.62	4.064906
4.625	3.519178
4.63	3.134833
4.635	3.758428
4.64	3.644305
4.645	3.836704
4.65	4.464622
4.655	4.237384
4.66	4.158394
4.665	4.791675
4.67	4.01721
4.675	4.571328
4.68	4.33245
4.685	5.118721
4.69	4.230937
4.695	3.926249
4.7	4.642468
4.705	5.489249
4.71	4.601415
4.715	4.930416
4.72	4.823956
4.725	3.960428
4.73	6.145052
4.735	4.362469
4.74	4.489034
4.745	4.530875
4.75	4.967647
4.755	6.091797
4.76	5.082923
4.765	5.345333
4.77	5.020751
4.775	5.596444
4.78	5.622088
4.785	4.810935
4.79	5.544867
4.795	4.924367
4.8	5.179483
4.805	5.516031
4.81	5.283086
4.815	5.116029
4.82	5.528011
4.825	4.760716
4.83	5.906618
4.835	5.177035
4.84	4.366695
4.845	3.984593
4.85	4.593054
4.855	5.345943
4.86	4.797239
4.865	4.919547
4.87	4.849964
4.875	5.324504
4.88	4.692338
4.885	5.646038
4.89	5.289721
4.895	4.566626
4.9	5.347105
4.905	4.419396
4.91	4.39985
4.915	5.324907
4.92	5.565911
4.925	5.04573
4.93	5.238761
4.935	4.516458
4.94	5.366307
4.945	5.287
4.95	4.981383
4.955	5.12934
4.96	4.868785
4.965	5.071392
4.97	4.451349
4.975	5.01425
4.98	4.816773
4.985	3.913068
4.99	4.61757
4.995	5.012342
5	5.095317
5.005	4.382379
5.01	4.936054
5.015	4.681846
5.02	5.051116
5.025	4.470469
5.03	5.326396
5.035	4.564355
5.04	4.844857
5.045	4.527405
5.05	4.910596
5.055	4.458608
5.06	4.634572
5.065	5.026609
5.07	4.573956
5.075	4.540364
5.08	4.809385
5.085	4.42782
5.09	3.815515
